,Unnamed: 0,Teams,Goals,Total Attempts,On Target,Off Target,Blocked,Woodwork,Corners,Offside,Possession,Passes,Passing Accuracy,Passes Completed,Distance Covered,Balls Recovered,Tackles,Clearances,Blocks,Yellow Cards,Red Cards,Fouls,"Anfield, Liverpool","Arena AufSchalke, Gelsenkirchen","Arena Lviv, Lviv","Arsenal Stadium, London","BVB Stadion Dortmund, Dortmund","BayArena, Leverkusen","Beşiktaş Park, Istanbul","Camp Nou, Barcelona","City of Manchester Stadium, Manchester","Estadio Metropolitano, Madrid","Estadio Ramón Sánchez-Pizjuán, Seville","Estadio Santiago Bernabéu, Madrid","Estadio Vicente Calderón, Madrid","Estádio do Dragão, Porto","Estádio do Sport Lisboa e Benfica, Lisbon","Football Arena Munich, Munich","Johan Cruijff ArenA, Amsterdam","Juventus Stadium, Turin","KAA Gent Stadium, Ghent","King Power Stadium, Leicester","NSK Olimpiyskyi, Kyiv","OL Stadium, Décines","OSK Metalist Stadion, Kharkiv","Old Trafford, Manchester","Olympiastadion, Berlin","PSV Stadion, Eindhoven","Parc des Princes, Paris","Principality Stadium, Cardiff","St. Jakob-Park, Basel","Stade Louis II, Monaco","Stadio Olimpico, Rome","Stadio San Paolo, Naples","Stadio San Siro, Milan","Stadion Petrovskiy, St Petersburg","Stamford Bridge, London","Tottenham Hotspur Stadium, London","VfL Wolfsburg Arena, Wolfsburg","Wembley Stadium, London",Home_game
273,273,Ajax,0.571428571428571,0.513513513513514,0.615384615384615,0.666666666666667,0.166666666666667,0,0.461538461538462,0.777777777777778,0.363636363636364,0.25377969762419,0.423895181722752,0.218609865470852,0.320813771517997,0.344262295081967,0.545454545454545,0.666666666666667,0.25,0.125,0,0.347826086956522,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,274,Atlético,0.285714285714286,0.324324324324324,0.384615384615385,0.266666666666667,0.333333333333333,0.333333333333333,0.615384615384615,0.111111111111111,0.227272727272727,0.165226781857451,0.267734553775743,0.132286995515695,0.21283255086072,0.147540983606557,0.818181818181818,0.333333333333333,0.25,0.375,0,0.391304347826087,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
275,275,Juventus,0,0.243243243243243,0.230769230769231,0.266666666666667,0.25,0,0.615384615384615,0,0.772727272727273,0.406047516198704,0.882559938948125,0.413677130044843,0.162754303599374,0.163934426229508,0.090909090909091,0.435897435897436,0.333333333333333,0.125,0,0.565217391304348,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,276,Schalke,0.285714285714286,0.162162162162162,0.153846153846154,0.066666666666667,0.333333333333333,0,0.153846153846154,0.222222222222222,0.272727272727273,0.147948164146868,0.548314468795328,0.143497757847534,0.195618153364632,0.295081967213115,0.727272727272727,0.435897435897436,0.666666666666667,0.375,0,0.347826086956522,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
277,277,Man. City,0.428571428571429,0.405405405405405,0.461538461538462,0.066666666666667,0.75,0,0.153846153846154,0,0.727272727272727,0.502159827213823,0.857554977315031,0.498878923766816,0.178403755868545,0.213114754098361,0.090909090909091,0.230769230769231,0.333333333333333,0.5,1,0.260869565217391,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,278,Lyon,0,0.108108108108108,0.153846153846154,0.133333333333333,0.083333333333333,0.333333333333333,0.153846153846154,0,0.295454545454545,0.273218142548596,0.553314621463505,0.25,0.194053208137715,0.180327868852459,0.181818181818182,0.641025641025641,0.666666666666667,0.25,0,0.434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
279,279,Barcelona,0,0.378378378378378,0.384615384615385,0.133333333333333,0.666666666666667,0,0.153846153846154,0.111111111111111,0.704545454545455,0.572354211663067,0.84046806435885,0.560538116591928,0.112676056338028,0.295081967213115,0.181818181818182,0.230769230769231,0.083333333333333,0.25,0,0.347826086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,280,Liverpool,0,0.405405405405405,0.153846153846154,0.733333333333333,0.25,0,0.384615384615385,0.111111111111111,0.431818181818182,0.359611231101512,0.496606943883515,0.315022421524664,0.251956181533647,0.327868852459016,0.272727272727273,0.153846153846154,0.166666666666667,0.125,0,0.304347826086957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
281,281,Bayern,0,0.351351351351351,0.076923076923077,0.733333333333333,0.166666666666667,0,0.384615384615385,0.222222222222222,0.568181818181818,0.388768898488121,0.670115100219226,0.365470852017937,0.2660406885759,0.360655737704918,0.272727272727273,0.58974358974359,0.25,0.125,0,0.434782608695652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,282,Tottenham,0.428571428571429,0.405405405405405,0.461538461538462,0.333333333333333,0.416666666666667,0,0.461538461538462,0.333333333333333,0.613636363636364,0.48488120950324,0.853019616003199,0.482062780269058,0.289514866979656,0.442622950819672,0.636363636363636,0.153846153846154,0,0.125,0,0.434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
283,283,Dortmund,0,0.27027027027027,0.461538461538462,0.333333333333333,0,0,0.461538461538462,0.111111111111111,0.386363636363636,0.404967602591793,0.787962986913092,0.397982062780269,0.309859154929577,0.311475409836066,0.090909090909091,0.153846153846154,0.416666666666667,0.125,0,0.086956521739131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
284,284,Ajax,0.142857142857143,0.486486486486487,0.538461538461538,0.666666666666667,0.166666666666667,0.333333333333333,0.230769230769231,0.555555555555556,0.5,0.407127429805616,0.660260216866377,0.380044843049327,0.259780907668232,0.639344262295082,0.272727272727273,0.051282051282051,0.166666666666667,0.125,0,0.304347826086957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
285,285,Real Madrid,0.285714285714286,0.513513513513514,0.615384615384615,0.666666666666667,0.166666666666667,0,0.230769230769231,0,0.5,0.41036717062635,0.685100298128937,0.38677130044843,0.178403755868545,0.459016393442623,0.454545454545455,0.435897435897436,0.166666666666667,0.375,0,0.347826086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,286,Roma,0.285714285714286,0.324324324324324,0.692307692307692,0.266666666666667,0,0.666666666666667,0.076923076923077,0.111111111111111,0.318181818181818,0.190064794816415,0.346329321085872,0.159192825112108,0.287949921752739,0.245901639344262,0,0.128205128205128,0.25,0.125,0,0.347826086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
287,287,Porto,0.142857142857143,0.216216216216216,0.153846153846154,0.266666666666667,0.25,0,0.076923076923077,0,0.681818181818182,0.342332613390929,0.632516965056448,0.319506726457399,0.269170579029734,0.426229508196721,0.181818181818182,0.282051282051282,0,0.125,0,0.434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
288,288,Man. United,0,0.243243243243243,0.076923076923077,0.333333333333333,0.333333333333333,0,0.230769230769231,0.222222222222222,0.386363636363636,0.301295896328294,0.665451675600359,0.288116591928251,0.093896713615024,0.311475409836066,0,0.128205128205128,0.25,0.75,1,0.608695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
289,289,Paris,0.285714285714286,0.324324324324324,0.384615384615385,0.333333333333333,0.25,0,0.230769230769231,0.111111111111111,0.613636363636364,0.431965442764579,0.781882365804703,0.42152466367713,0.123630672926448,0.327868852459016,0.545454545454545,0.512820512820513,0.333333333333333,0.5,0,0.173913043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
