,Unnamed: 0,Players,Teams,Goals scored,Total shots,Shots on Target,Assists,Interceptions,Crosses,Fouls committed,Offsides,Time Played
3140,3140,Raggi,Monaco,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0
3141,3141,Glik,Monaco,0.0,0.07142857142857142,0.0,0.0,0.2,0.0,0.14285714285714285,0.0,1.0
3142,3142,Lemar,Monaco,0.0,0.14285714285714285,0.0,0.3333333333333333,0.1,0.3529411764705882,0.14285714285714285,0.0,1.0
3143,3143,Mbappé,Monaco,1.0,0.21428571428571427,0.25,0.0,0.0,0.058823529411764705,0.0,0.2857142857142857,0.8777777777777778
3144,3144,Dirar,Monaco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3145,3145,João Moutinho,Monaco,0.0,0.0,0.0,0.0,0.1,0.058823529411764705,0.0,0.0,1.0
3146,3146,Carrillo,Monaco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3147,3147,"De Sanctis
 (GK)",Monaco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3148,3148,Germain,Monaco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12222222222222223
3149,3149,Diallo,Monaco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3150,3150,Touré,Man. City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3151,3151,Leonardo Jardim,Monaco(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3152,3152,"Neuer
 (GK)",Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3153,3153,Hummels,Bayern,0.0,0.07142857142857142,0.0,0.0,0.2,0.0,0.14285714285714285,0.0,1.0
3154,3154,Thiago Alcántara,Bayern,1.0,0.14285714285714285,0.5,0.3333333333333333,0.0,0.058823529411764705,0.2857142857142857,0.0,1.0
3155,3155,Javi Martínez,Bayern,0.0,0.14285714285714285,0.25,0.0,0.0,0.0,0.0,0.0,1.0
3156,3156,Lewandowski,Bayern,1.0,0.3571428571428571,0.25,0.3333333333333333,0.0,0.058823529411764705,0.2857142857142857,0.42857142857142855,0.9555555555555556
3157,3157,Robben,Bayern,1.0,0.42857142857142855,1.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.9777777777777779
3158,3158,Douglas Costa,Bayern,0.0,0.14285714285714285,0.25,0.3333333333333333,0.1,0.29411764705882354,0.14285714285714285,0.0,0.9333333333333333
3159,3159,Xabi Alonso,Bayern,0.0,0.0,0.0,0.0,0.1,0.0,0.2857142857142857,0.0,1.0
3160,3160,Lahm,Bayern,0.0,0.0,0.0,0.3333333333333333,0.0,0.23529411764705882,0.14285714285714285,0.0,1.0
3161,3161,Vidal,Bayern,0.0,0.2857142857142857,0.5,0.0,0.1,0.0,0.2857142857142857,0.0,1.0
3162,3162,Alaba,Bayern,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.0,1.0
3163,3163,"Ulreich
 (GK)",Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3164,3164,Rafinha,Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223
3165,3165,Bernat,Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3166,3166,Müller,Bayern,1.0,0.07142857142857142,0.25,0.0,0.0,0.0,0.0,0.0,0.044444444444444446
3167,3167,Coman,Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3168,3168,Kimmich,Bayern,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.06666666666666667
3169,3169,Renato Sanches,Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3170,3170,Carlo Ancelotti,Bayern(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3171,3171,"Ospina
 (GK)",Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3172,3172,Gibbs,Arsenal,0.0,0.0,0.0,0.0,0.1,0.0,0.14285714285714285,0.0,1.0
3173,3173,Koscielny,Arsenal,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.5444444444444445
3174,3174,Alexis Sánchez,Arsenal,1.0,0.14285714285714285,0.5,0.0,0.1,0.11764705882352941,0.42857142857142855,0.14285714285714285,1.0
3175,3175,Özil,Arsenal,0.0,0.14285714285714285,0.5,0.0,0.0,0.11764705882352941,0.0,0.0,1.0
3176,3176,Oxlade-Chamberlain,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,1.0
3177,3177,Iwobi,Arsenal,0.0,0.07142857142857142,0.0,0.0,0.1,0.0,0.14285714285714285,0.0,0.7333333333333334
3178,3178,Mustafi,Arsenal,0.0,0.0,0.0,0.0,0.2,0.0,0.14285714285714285,0.0,1.0
3179,3179,Bellerín,Arsenal,0.0,0.0,0.0,0.0,0.2,0.058823529411764705,0.0,0.0,1.0
3180,3180,Xhaka,Arsenal,0.0,0.07142857142857142,0.25,0.0,0.1,0.0,0.2857142857142857,0.14285714285714285,1.0
3181,3181,Coquelin,Arsenal,0.0,0.0,0.0,0.0,0.1,0.0,0.2857142857142857,0.0,0.8555555555555556
3182,3182,Gabriel,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3183,3183,Giroud,Arsenal,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3184,3184,Walcott,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3185,3185,Monreal,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3186,3186,Welbeck,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3187,3187,"Čech
 (GK)",Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3188,3188,Elneny,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3189,3189,Arsène Wenger,Arsenal(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3190,3190,"Navas
 (GK)",Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3191,3191,Carvajal,Real Madrid,0.0,0.0,0.0,0.3333333333333333,0.2,0.1764705882352941,0.0,0.0,1.0
3192,3192,Ramos,Real Madrid,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.788888888888889
3193,3193,Varane,Real Madrid,0.0,0.07142857142857142,0.0,0.0,0.2,0.0,0.0,0.0,1.0
3194,3194,Ronaldo,Real Madrid,0.0,0.21428571428571427,0.0,0.3333333333333333,0.1,0.1764705882352941,0.0,0.42857142857142855,1.0
3195,3195,Kroos,Real Madrid,1.0,0.07142857142857142,0.25,0.0,0.30000000000000004,0.1764705882352941,0.0,0.0,1.0
3196,3196,Benzema,Real Madrid,1.0,0.3571428571428571,0.75,0.0,0.0,0.058823529411764705,0.14285714285714285,0.14285714285714285,0.9
3197,3197,James Rodríguez,Real Madrid,0.0,0.07142857142857142,0.25,0.0,0.2,0.3529411764705882,0.2857142857142857,0.2857142857142857,0.8444444444444444
3198,3198,Marcelo,Real Madrid,0.0,0.21428571428571427,0.0,0.0,0.1,0.11764705882352941,0.2857142857142857,0.14285714285714285,1.0
3199,3199,Casemiro,Real Madrid,1.0,0.14285714285714285,0.25,0.0,0.7000000000000001,0.0,0.2857142857142857,0.0,1.0
3200,3200,Modrić,Real Madrid,0.0,0.21428571428571427,0.0,0.0,0.30000000000000004,0.058823529411764705,0.14285714285714285,0.0,1.0
3201,3201,"Casilla
 (GK)",Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3202,3202,Pepe,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2111111111111111
3203,3203,Nacho,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3204,3204,Kovačić,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3205,3205,Lucas Vázquez,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15555555555555556
3206,3206,Morata,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
3207,3207,Isco,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3208,3208,Zinédine Zidane,Real Madrid(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3209,3209,"Reina
 (GK)",Napoli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3210,3210,Hysaj,Napoli,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,1.0
3211,3211,Callejón,Napoli,0.0,0.07142857142857142,0.0,0.0,0.0,0.11764705882352941,0.14285714285714285,0.14285714285714285,1.0
3212,3212,Mertens,Napoli,0.0,0.21428571428571427,0.25,0.0,0.0,0.058823529411764705,0.42857142857142855,0.0,1.0
3213,3213,Hamšík,Napoli,0.0,0.07142857142857142,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.9222222222222223
3214,3214,Zieliński,Napoli,0.0,0.0,0.0,0.0,0.1,0.0,0.14285714285714285,0.0,0.8333333333333334
3215,3215,Insigne,Napoli,1.0,0.14285714285714285,0.25,0.0,0.2,0.11764705882352941,0.14285714285714285,0.0,1.0
3216,3216,Koulibaly,Napoli,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.2857142857142857,0.0,1.0
3217,3217,Ghoulam,Napoli,0.0,0.07142857142857142,0.0,0.0,0.0,0.29411764705882354,0.14285714285714285,0.0,1.0
3218,3218,Albiol,Napoli,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,1.0
3219,3219,Diawara,Napoli,0.0,0.0,0.0,0.0,0.1,0.0,0.14285714285714285,0.0,1.0
3220,3220,"Rafael Cabral
 (GK)",Napoli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3221,3221,Giaccherini,Napoli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3222,3222,Allan,Napoli,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.16666666666666669
3223,3223,Jorginho,Napoli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3224,3224,Maggio,Napoli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3225,3225,Maksimović,Napoli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3226,3226,Milik,Napoli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07777777777777778
3227,3227,Maurizio Sarri,Napoli(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3228,3228,"Ederson
 (GK)",Benfica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3229,3229,Luisão,Benfica,0.0,0.07142857142857142,0.0,0.3333333333333333,0.4,0.0,0.0,0.0,1.0
3230,3230,Fejsa,Benfica,0.0,0.0,0.0,0.0,0.1,0.0,0.5714285714285714,0.0,1.0
3231,3231,Mitroglou,Benfica,1.0,0.07142857142857142,0.25,0.0,0.0,0.0,0.14285714285714285,0.0,0.8333333333333334
3232,3232,Lindelöf,Benfica,0.0,0.0,0.0,0.0,0.4,0.0,0.14285714285714285,0.0,1.0
3233,3233,Carrillo,Benfica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5111111111111112
3234,3234,Salvio,Benfica,0.0,0.07142857142857142,0.0,0.0,0.0,0.1764705882352941,0.42857142857142855,0.2857142857142857,1.0
3235,3235,Eliseu,Benfica,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,1.0
3236,3236,Pizzi,Benfica,0.0,0.0,0.0,0.0,0.30000000000000004,0.23529411764705882,0.14285714285714285,0.0,1.0
3237,3237,Rafa Silva,Benfica,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.7444444444444445
3238,3238,Semedo,Benfica,0.0,0.0,0.0,0.0,0.2,0.058823529411764705,0.14285714285714285,0.0,1.0
3239,3239,"Júlio César
 (GK)",Benfica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3240,3240,Filipe Augusto,Benfica,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.48888888888888893
3241,3241,Samaris,Benfica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3242,3242,Jiménez,Benfica,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.16666666666666669
3243,3243,Cervi,Benfica,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2555555555555556
3244,3244,Jardel,Benfica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3245,3245,André Almeida,Benfica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3246,3246,Rui Vitória,Benfica(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3247,3247,"Bürki
 (GK)",Dortmund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3248,3248,Bartra,Dortmund,0.0,0.07142857142857142,0.0,0.0,0.30000000000000004,0.058823529411764705,0.42857142857142855,0.0,1.0
3249,3249,Dembélé,Dortmund,0.0,0.21428571428571427,0.25,0.0,0.0,0.3529411764705882,0.14285714285714285,0.14285714285714285,1.0
3250,3250,Reus,Dortmund,0.0,0.14285714285714285,0.25,0.0,0.1,0.11764705882352941,0.0,0.2857142857142857,0.9111111111111111
3251,3251,Guerreiro,Dortmund,0.0,0.0,0.0,0.0,0.2,0.23529411764705882,0.14285714285714285,0.14285714285714285,0.9111111111111111
3252,3252,Aubameyang,Dortmund,0.0,0.21428571428571427,0.25,0.0,0.0,0.0,0.0,0.42857142857142855,0.6888888888888889
3253,3253,Papastathopoulos,Dortmund,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0
3254,3254,Piszczek,Dortmund,0.0,0.14285714285714285,0.25,0.0,0.30000000000000004,0.0,0.0,0.0,1.0
3255,3255,Schmelzer,Dortmund,0.0,0.07142857142857142,0.0,0.0,0.30000000000000004,0.1764705882352941,0.2857142857142857,0.0,1.0
3256,3256,Weigl,Dortmund,0.0,0.0,0.0,0.0,0.1,0.0,0.14285714285714285,0.0,1.0
3257,3257,Durm,Dortmund,0.0,0.0,0.0,0.0,0.1,0.0,0.14285714285714285,0.14285714285714285,1.0
3258,3258,"Weidenfeller
 (GK)",Dortmund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3259,3259,Schürrle,Dortmund,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.3111111111111111
3260,3260,Pulišić,Dortmund,0.0,0.14285714285714285,0.25,0.0,0.0,0.058823529411764705,0.14285714285714285,0.0,0.08888888888888889
3261,3261,Kagawa,Dortmund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3262,3262,Castro,Dortmund,0.0,0.0,0.0,0.0,0.1,0.11764705882352941,0.0,0.0,0.08888888888888889
3263,3263,Ginter,Dortmund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3264,3264,Passlack,Dortmund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3265,3265,Thomas Tuchel,Dortmund(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3266,3266,"Trapp
 (GK)",Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3267,3267,Kimpembe,Paris,0.0,0.07142857142857142,0.25,0.0,0.0,0.058823529411764705,0.14285714285714285,0.0,1.0
3268,3268,Marquinhos,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,1.0
3269,3269,Verratti,Paris,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.2857142857142857,0.0,0.7666666666666667
3270,3270,Cavani,Paris,1.0,0.3571428571428571,0.5,0.0,0.0,0.0,0.0,0.0,1.0
3271,3271,Di María,Paris,1.0,0.21428571428571427,0.5,0.0,0.1,0.23529411764705882,0.14285714285714285,0.0,0.6777777777777778
3272,3272,Meunier,Paris,0.0,0.0,0.0,0.3333333333333333,0.1,0.11764705882352941,0.2857142857142857,0.0,1.0
3273,3273,Matuidi,Paris,0.0,0.07142857142857142,0.25,0.0,0.30000000000000004,0.058823529411764705,0.14285714285714285,0.0,1.0
3274,3274,Kurzawa,Paris,0.0,0.0,0.0,0.3333333333333333,0.4,0.23529411764705882,0.0,0.0,1.0
3275,3275,Draxler,Paris,1.0,0.21428571428571427,0.5,0.0,0.4,0.0,0.14285714285714285,0.0,0.9555555555555556
3276,3276,Rabiot,Paris,0.0,0.07142857142857142,0.25,0.0,0.4,0.11764705882352941,0.42857142857142855,0.0,1.0
3277,3277,"Areola
 (GK)",Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3278,3278,Moura,Paris,0.0,0.14285714285714285,0.25,0.0,0.0,0.0,0.14285714285714285,0.0,0.32222222222222224
3279,3279,Pastore,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444444444444446
3280,3280,Maxwell,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3281,3281,Aurier,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3282,3282,Ben Arfa,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3283,3283,Nkunku,Paris,0.0,0.0,0.0,0.0,0.1,0.0,0.14285714285714285,0.0,0.23333333333333334
3284,3284,Unai Emery,Paris(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3285,3285,"Ter Stegen
 (GK)",Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3286,3286,Piqué,Barcelona,0.0,0.0,0.0,0.0,0.2,0.0,0.14285714285714285,0.0,1.0
3287,3287,Sergio Busquets,Barcelona,0.0,0.0,0.0,0.0,0.2,0.0,0.42857142857142855,0.0,1.0
3288,3288,Iniesta,Barcelona,0.0,0.0,0.0,0.0,0.2,0.058823529411764705,0.0,0.0,0.8
3289,3289,Luis Suárez,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,1.0
3290,3290,Messi,Barcelona,0.0,0.07142857142857142,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,1.0
3291,3291,Neymar,Barcelona,0.0,0.14285714285714285,0.0,0.0,0.0,0.4117647058823529,0.0,0.14285714285714285,1.0
3292,3292,Jordi Alba,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,1.0
3293,3293,Sergi Roberto,Barcelona,0.0,0.07142857142857142,0.0,0.0,0.1,0.058823529411764705,0.0,0.0,1.0
3294,3294,André Gomes,Barcelona,0.0,0.07142857142857142,0.25,0.0,0.1,0.0,0.14285714285714285,0.0,0.6444444444444445
3295,3295,Umtiti,Barcelona,0.0,0.07142857142857142,0.0,0.0,0.1,0.058823529411764705,0.14285714285714285,0.0,1.0
3296,3296,"Cillessen
 (GK)",Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3297,3297,Rakitić,Barcelona,0.0,0.07142857142857142,0.0,0.0,0.0,0.058823529411764705,0.2857142857142857,0.0,0.2
3298,3298,Denis Suárez,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3299,3299,Rafinha,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.35555555555555557
3300,3300,Alcácer,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3301,3301,Digne,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3302,3302,Mathieu,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3303,3303,Luis Enrique,Barcelona(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3304,3304,"Navas
 (GK)",Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3305,3305,Carvajal,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41111111111111115
3306,3306,Ramos,Real Madrid,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0
3307,3307,Varane,Real Madrid,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0
3308,3308,Ronaldo,Real Madrid,0.0,0.21428571428571427,0.25,0.0,0.0,0.0,0.0,0.14285714285714285,1.0
3309,3309,Kroos,Real Madrid,0.0,0.0,0.0,0.0,0.1,0.1764705882352941,0.14285714285714285,0.14285714285714285,1.0
3310,3310,Benzema,Real Madrid,1.0,0.2857142857142857,0.5,0.0,0.0,0.058823529411764705,0.0,0.2857142857142857,0.9888888888888889
3311,3311,Modrić,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,1.0
3312,3312,Marcelo,Real Madrid,0.0,0.07142857142857142,0.0,0.6666666666666666,0.30000000000000004,0.1764705882352941,0.2857142857142857,0.0,1.0
3313,3313,Casemiro,Real Madrid,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,1.0
3314,3314,Isco,Real Madrid,0.0,0.14285714285714285,0.25,0.0,0.1,0.11764705882352941,0.0,0.2857142857142857,0.6777777777777778
3315,3315,"Casilla
 (GK)",Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3316,3316,Nacho,Real Madrid,0.0,0.07142857142857142,0.0,0.0,0.1,0.058823529411764705,0.14285714285714285,0.0,0.5888888888888889
3317,3317,Bale,Real Madrid,1.0,0.14285714285714285,0.5,0.0,0.0,0.0,0.0,0.14285714285714285,0.32222222222222224
3318,3318,Theo Hernández,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3319,3319,Lucas Vázquez,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3320,3320,Asensio,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.14285714285714285,0.0,0.011111111111111112
3321,3321,Kovačić,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3322,3322,Zinédine Zidane,Real Madrid(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3323,3323,"Karius
 (GK)",Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3324,3324,Van Dijk,Liverpool,0.0,0.07142857142857142,0.0,0.0,0.1,0.0,0.14285714285714285,0.0,1.0
3325,3325,Wijnaldum,Liverpool,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,1.0
3326,3326,Lovren,Liverpool,0.0,0.07142857142857142,0.0,0.3333333333333333,0.1,0.0,0.14285714285714285,0.0,1.0
3327,3327,Milner,Liverpool,0.0,0.07142857142857142,0.0,0.0,0.0,0.47058823529411764,0.2857142857142857,0.0,0.9222222222222223
3328,3328,Firmino,Liverpool,0.0,0.21428571428571427,0.25,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,1.0
3329,3329,Salah,Liverpool,0.0,0.14285714285714285,0.0,0.0,0.0,0.058823529411764705,0.14285714285714285,0.0,0.34444444444444444
3330,3330,Henderson,Liverpool,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0
3331,3331,Mané,Liverpool,1.0,0.21428571428571427,0.25,0.0,0.0,0.11764705882352941,0.7142857142857142,0.0,1.0
3332,3332,Robertson,Liverpool,0.0,0.0,0.0,0.0,0.2,0.11764705882352941,0.14285714285714285,0.0,1.0
3333,3333,Alexander-Arnold,Liverpool,0.0,0.07142857142857142,0.25,0.0,0.1,0.29411764705882354,0.2857142857142857,0.0,1.0
3334,3334,"Mignolet
 (GK)",Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3335,3335,Clyne,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3336,3336,Klavan,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3337,3337,Moreno,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3338,3338,Lallana,Liverpool,0.0,0.07142857142857142,0.0,0.0,0.1,0.0,0.14285714285714285,0.2857142857142857,0.6555555555555556
3339,3339,Emre Can,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07777777777777778
3340,3340,Solanke,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3341,3341,Jürgen Klopp,Liverpool(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3342,3342,"Alisson Becker
 (GK)",Roma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3343,3343,Nainggolan,Roma,1.0,0.21428571428571427,0.5,0.0,0.0,0.29411764705882354,0.42857142857142855,0.0,1.0
3344,3344,Lorenzo Pellegrini,Roma,0.0,0.07142857142857142,0.0,0.0,0.1,0.23529411764705882,0.14285714285714285,0.0,0.5888888888888889
3345,3345,Džeko,Roma,1.0,0.6428571428571428,0.5,0.0,0.0,0.11764705882352941,0.14285714285714285,0.14285714285714285,1.0
3346,3346,Kolarov,Roma,0.0,0.0,0.0,0.3333333333333333,0.0,0.8235294117647058,0.2857142857142857,0.0,1.0
3347,3347,Schick,Roma,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0
3348,3348,De Rossi,Roma,0.0,0.07142857142857142,0.0,0.0,0.1,0.0,0.14285714285714285,0.0,0.7666666666666667
3349,3349,Fazio,Roma,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.14285714285714285,1.0
3350,3350,Florenzi,Roma,0.0,0.14285714285714285,0.0,0.0,0.0,0.29411764705882354,0.14285714285714285,0.0,1.0
3351,3351,Manolas,Roma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3352,3352,El Shaarawy,Roma,0.0,0.21428571428571427,0.25,0.3333333333333333,0.0,0.11764705882352941,0.0,0.0,0.8333333333333334
3353,3353,"Skorupski
 (GK)",Roma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3354,3354,Juan Jesus,Roma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3355,3355,Cengiz Ünder,Roma,0.0,0.21428571428571427,0.25,0.0,0.0,0.058823529411764705,0.0,0.0,0.41111111111111115
3356,3356,Gonalons,Roma,0.0,0.07142857142857142,0.0,0.0,0.1,0.0,0.0,0.0,0.23333333333333334
3357,3357,Bruno Peres,Roma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3358,3358,Gerson,Roma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3359,3359,Antonucci,Roma,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.16666666666666669
3360,3360,Eusebio Di Francesco,Roma(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3361,3361,"Karius
 (GK)",Liverpool,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0
3362,3362,Van Dijk,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,1.0
