Player,Team,Goals,Shots,Shots_Target,Assists,Fouls,Interceptions,Crosses,Time
Player 8,Atalanta,0,1.16554872691631,0.378849297761917,0.045553553849459,0.985511854290962,0.986239552497864,1.63793601095676,72.9172730445862
Player 9,Atalanta,0,0.76374526321888,0.289039671421051,0,0.997291788458824,1.21421664953232,1.44281778484583,74.025973379612
Player 10,Atalanta,0,0.823622092604637,0.303682208061218,0,0.87748983502388,1.26883861422539,1.50150004774332,72.7192181348801
Player 11,Atalanta,0,0.648770168423653,0.257803618907928,0,0.881512373685837,1.29528626799583,1.13166347146034,69.6375292539597
Player 12,Atalanta,0,0,0,0,0,0,0,14.5549640804529
Player 13,Atalanta,0,0.36645620316267,0,0,0.574963718652725,0.801898494362831,0,40.0901001691818
Player 14,Atalanta,0,0.625023745000362,0.221595942974091,0,0.576425179839134,0.544175080955029,0.796472933143377,36.8158537149429
Player 15,Atalanta,0,0,0,0,0.475113198161125,0,0,31.7206317186356
Player 16,Atalanta,0,0,0.075373455882073,0,0.392468981444836,0,0,28.472638130188
Player 17,Atalanta,0,0.225325714796782,0.100172206759453,0,0.443449683487415,0.473822858184576,0,30.2108725905418
Player 18,Atalanta,0,0,0.1401207447052,0,0.364427905529737,0.223659798502922,0,22.2657512128353
Player 1,Barca,0,0,0,0,0,0,0,78.6152416467667
Player 2,Barca,0,0.422349713742733,0,0,1.00723715126514,1.493622854352,0.86196530610323,73.5926297307014
Player 3,Barca,0.114418461918831,0.823429591953754,0.296441525220871,0,0.868427857756615,1.56398405134678,1.08872782438993,72.5376826524735
Player 4,Barca,0.107755847275257,1.13089610636234,0.367253929376602,0.066449079662562,0.929065614938736,1.25397738069296,1.59745924174786,72.088765501976
Player 5,Barca,0,1.49162501096725,0.508667528629303,0.060560513287783,0.879411712288857,0.848667562007904,1.55864749103785,75.0437277555466
Player 6,Barca,0.162968993186951,1.44780391454697,0.571635603904724,0,1.08041754364967,0.890716761350632,1.55616663396359,72.0441150665283
Player 7,Barca,0.171578735113144,1.2757826000452,0.443297624588013,0.061050591990352,1.00189240276814,1.02787651121616,1.76822785288095,72.7419957518578
Player 8,Barca,0,1.03147742152214,0.328840464353561,0.074762580916286,1.04146534204483,1.12124589830637,1.77752375602722,72.1964913606644
Player 9,Barca,0,0.959294840693474,0.366486072540283,0,1.29708680510521,1.4654898494482,1.41423335298896,77.927183508873
Player 10,Barca,0,0.698288835585117,0.242418557405472,0,0.980400860309601,1.41448101401329,1.06963785365224,75.0029158592224
Player 11,Barca,0,0.665802851319313,0.246952250599861,0,0.891240566968918,1.19766440987587,1.0610961355269,66.2163695693016
Player 12,Barca,0,0,0,0,0,0,0,11.7598684132099
Player 13,Barca,0,0,0.14243620634079,0,0.478243954479694,0.591511122882366,0,33.493036031723
Player 14,Barca,0,0.736256629228592,0.256468564271927,0,0.491365030407906,0.433375250548124,0.779930036514998,35.8236187696457
Player 15,Barca,0,0.397288434207439,0.0918879956007,0,0.516169346868992,0.460116513073444,0.460987072438002,33.1300336122513
Player 16,Barca,0,0.487537860870361,0.185897424817085,0,0.447595044970512,0.417762640863657,0,31.4715105295181
Player 17,Barca,0,0,0,0,0.417100667953491,0,0,27.7461706101894
Player 18,Barca,0,0,0,0,0.297882162034512,0.500445447862148,0,19.3758007884026
Player 1,Paris,0,0,0,0,0,0,0,75.4625055193901
Player 2,Paris,0,0.515185251832008,0.161619752645493,0,0.923113897442818,1.57776403427124,0.793797336518765,75.3230500221252
Player 3,Paris,0,0.902591377496719,0.281008154153824,0,0.963195443153381,1.24979719519615,1.42405070364475,69.1143295168877
Player 4,Paris,0.126303732395172,1.16546788811684,0.381998211145401,0,1.00259658694267,1.17371036112309,1.20320124551654,71.936526298523
Player 5,Paris,0.181187108159065,1.49174559116364,0.524876832962036,0,0.947618693113327,0.817502498626709,1.53813138604164,72.7851313352585
Player 6,Paris,0.16269089281559,1.30969087779522,0.530360579490662,0.102952212095261,0.897559762001038,0.750441685318947,1.40400063246489,71.0633820295334
Player 7,Paris,0.037589065730572,1.15160648524761,0.458906590938568,0,0.924832373857498,0.99540539085865,1.5305433422327,71.2240728735924
Player 8,Paris,0,1.1566546857357,0.374270379543304,0.04338320530951,0.986809551715851,0.991056703031063,1.64830852299929,73.0722677707672
Player 9,Paris,0,0.761673599481582,0.289155542850494,0,0.999558925628662,1.22282993793488,1.46011970937252,74.243186712265
Player 10,Paris,0,0.826794624328613,0.304905831813812,0,0.880733922123909,1.27292487770319,1.49721149355173,72.8370133042336
